id,title,year,doi,venue,cited_by_count
8456b2e119099f3df2438cfec71c934c51a857f5,A Three-Tier Architecture Framework with Blockchain Integration to Improve the Security in Healthcare Applications,2024,10.1109/Confluence60223.2024.10463242,Confluence,0
6acfc18942a5ac739375a8bd03ac374a0a0f4cd9,Increase The SQLi Attack Success Rate using SqlMap with the use of Tamper Selection Scripts,2023,10.1109/ICTECA60133.2023.10490916,"2023 International Conference on Technology, Engineering, and Computing Applications (ICTECA)",0
93c2974cd5fa7b4b3f29b77fd8e404e2c5f6f2cd,Significance of Secure Internet of Things Device Certification – An Authentication Perspective,2023,10.1109/i-PACT58649.2023.10434579,2023 Innovations in Power and Advanced Computing Technologies (i-PACT),0
5fe92291f7f20827680d60dd67c13050bc13befe,Detection of Vulnerabilities in Smart Buildings Using the Shodan Tool,2023,10.3390/electronics12234815,Electronics,13
75ea6a05546d4649a1d890a236959fcc39cf8404,Smart Contract-Based Access Control Framework for Internet of Things Devices,2023,10.3390/computers12110240,De Computis,8
a447ad8a87de1390f77dbeb890f66526c606d118,Augmentation of Internet of Things Security and Privacy with IOTA Tangle Network,2023,10.1109/GCAT59970.2023.10353394,2023 4th IEEE Global Conference for Advancement in Technology (GCAT),3
f62918ab34a41aa7fdab27e2fd8b994229b21b91,Evaluation of the extent and demanding roles of ethical hacking in cybersecurity,2023,10.32629/jai.v7i1.1246,Journal of Autonomous Intelligence,0
a3e1021fbf0ff3d9cbd4c70913afeefa04e124de,Forensics and security issues in the Internet of Things,2023,10.1007/s11276-025-03942-2,Wirel. Networks,1
87481cdbf0f066ea2a5425eb8c807b5b8681bec5,Enhancing Safety and Security in Renewable Energy Systems within Smart Cities,2023,10.1109/ICRERA59003.2023.10269395,IEEE International Conference on Renewable Energy Research and Applications,4
33f359009e202891c40ea36a0231889fabbb128d,Data Security: A Systematic Literature Review and Critical Analysis,2023,10.1109/ICADEIS58666.2023.10270832,"International Conference Advancement Data Science, E-learning and Information Systems",3
c4e03091e67ae6908575f22245ac641213889371,Security challenges in civil registration: safeguarding vital information in an evolving landscape,2023,10.30574/wjarr.2023.19.1.1203,World Journal of Advanced Research and Reviews,2
95f0884c30bdc83551fe3de67a6bb473cc38f893,Transformative Effects of ChatGPT on Modern Education: Emerging Era of AI Chatbots,2023,10.1016/j.iotcps.2023.06.002,Internet of Things and Cyber-Physical Systems,303
8d0c7c3e4ca99274b969803cb64a2daa1f48e420,"Deep Learning in Biometric Authentication: Challenges, Recent Advancements, and Future Trends",2025,10.12720/jait.16.4.458-477,Journal of Advances in Information Technology,2
4bcb5b9632a4d4a8c30a29456dd74fb433fbdd15,An RF-TabPFN-Based Framework for Few-Shot IoT Network Attack Recognition Using Lasso-RFE Feature Selection,2025,10.1109/ACCESS.2025.3602840,IEEE Access,0
58c7cefe7ca74505d9883fb0d4b6ed6e0a0e46ff,IoMT-TrafficData: Dataset and Tools for Benchmarking Intrusion Detection in Internet of Medical Things,2024,10.1109/ACCESS.2024.3437214,IEEE Access,16
f4924688b51a7c9e3b417cb6ba14c1eb5f92d8c0,The ChatGPT revolution: Reshaping education through artificial intelligence,2024,10.1063/5.0221430,AIP Conference Proceedings,2
2a3409b465df656726654ce8abcd6015f4514ad3,GP-DGECN: Geometric Prior Dynamic Group Equivariant Convolutional Networks for Specific Emitter Identification,2024,10.1109/OJCOMS.2024.3486459,IEEE Open Journal of the Communications Society,1
55a54992456a66947cecb27d62e89c03ca1bdd18,Elephant Herding Robustness Evolution Algorithm With Multi-Clan Co-Evolution Against Cyber Attacks for Scale-Free Internet of Things in Smart Cities,2023,10.1109/ACCESS.2023.3298559,IEEE Access,2
